scenario,condition_name,run_id,run_label,run_path,trial_index,window_label,eventual_success,first_attempt_success,attempts,corrected_attempts,duration_seconds,runtime_ms,avg_cpu_percent,max_cpu_percent,avg_rss_mb,max_rss_mb,avg_heap_used_mb,max_heap_used_mb,avg_gpu_util_percent,max_gpu_util_percent,avg_vram_used_mb,max_vram_used_mb,sample_count
maze,raw_memory,maze-2026-04-02T01-46-03-495Z,maze_raw_memory_019,runs/maze/distilled/maze-2026-04-02T01-46-03-495Z,19,1-25,true,true,1,,19.794,19793,1.058,9.788,226.075,260.734,74.535,79.545,19.095,53,4210.905,4233,21
maze,raw_memory,maze-2026-04-02T01-46-28-413Z,maze_raw_memory_020,runs/maze/distilled/maze-2026-04-02T01-46-28-413Z,20,1-25,true,true,1,,19.727,19726,1.066,11.151,225.495,260.762,73.351,78.944,23.333,65,4206.667,4220,21
maze,raw_memory,maze-2026-04-02T01-46-53-198Z,maze_raw_memory_021,runs/maze/distilled/maze-2026-04-02T01-46-53-198Z,21,1-25,true,true,1,,19.781,19780,1.001,8.753,226.618,261.645,74.269,81.078,22.81,66,4217.381,4218,21
maze,raw_memory,maze-2026-04-02T01-47-17-941Z,maze_raw_memory_022,runs/maze/distilled/maze-2026-04-02T01-47-17-941Z,22,1-25,true,true,1,,19.63,19629,1.457,13.466,225.909,261.688,73.83,81.527,30,46,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-47-42-525Z,maze_raw_memory_023,runs/maze/distilled/maze-2026-04-02T01-47-42-525Z,23,1-25,true,true,1,,19.822,19821,0.965,11.015,227.805,272.727,73.266,81.081,31.381,47,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-48-07-041Z,maze_raw_memory_024,runs/maze/distilled/maze-2026-04-02T01-48-07-041Z,24,1-25,true,true,1,,19.624,19623,1.174,13.85,227.584,272.523,75.266,82.007,32.476,50,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-48-31-694Z,maze_raw_memory_025,runs/maze/distilled/maze-2026-04-02T01-48-31-694Z,25,1-25,true,true,1,,19.665,19664,1.138,12.175,226.962,262.551,75.672,81.775,30.143,46,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-48-56-357Z,maze_raw_memory_026,runs/maze/distilled/maze-2026-04-02T01-48-56-357Z,26,26-50,true,true,1,,19.818,19817,0.948,10.245,227.861,261.898,75.112,81.367,29.667,46,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-49-20-978Z,maze_raw_memory_027,runs/maze/distilled/maze-2026-04-02T01-49-20-978Z,27,26-50,true,true,1,,19.828,19815,0.873,9.28,225.799,259.906,74.417,82.542,32,45,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-49-45-544Z,maze_raw_memory_028,runs/maze/distilled/maze-2026-04-02T01-49-45-544Z,28,26-50,true,true,1,,19.702,19700,1.134,11.219,228.573,262.582,75.233,80.742,31.381,44,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-50-10-196Z,maze_raw_memory_029,runs/maze/distilled/maze-2026-04-02T01-50-10-196Z,29,26-50,true,true,1,,19.723,19722,1.206,13.309,227.213,261.324,73.775,80.094,31.238,48,4210.762,4211,21
maze,raw_memory,maze-2026-04-02T01-50-34-768Z,maze_raw_memory_030,runs/maze/distilled/maze-2026-04-02T01-50-34-768Z,30,26-50,true,true,1,,19.753,19749,1.085,14.633,227.779,262.051,73.123,80.65,32.095,44,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-50-59-292Z,maze_raw_memory_031,runs/maze/distilled/maze-2026-04-02T01-50-59-292Z,31,26-50,true,true,1,,19.623,19622,1.081,11.626,226.389,259.934,74.041,80.746,34.952,48,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-51-23-895Z,maze_raw_memory_032,runs/maze/distilled/maze-2026-04-02T01-51-23-895Z,32,26-50,true,true,1,,19.65,19647,0.932,8.492,224.325,259.105,74.05,81.553,32.238,44,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-51-48-357Z,maze_raw_memory_033,runs/maze/distilled/maze-2026-04-02T01-51-48-357Z,33,26-50,true,true,1,,19.654,19653,1.173,14.788,226.809,260.328,74.92,82.261,31.571,45,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T01-52-12-846Z,maze_raw_memory_034,runs/maze/distilled/maze-2026-04-02T01-52-12-846Z,34,26-50,true,true,1,,19.567,19566,1.325,16.676,227.096,261.18,75.691,81.396,34.667,43,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-52-37-229Z,maze_raw_memory_035,runs/maze/distilled/maze-2026-04-02T01-52-37-229Z,35,26-50,true,true,1,,19.801,19800,0.955,10.92,227.804,262.129,74.748,82.49,36.333,42,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-53-01-743Z,maze_raw_memory_036,runs/maze/distilled/maze-2026-04-02T01-53-01-743Z,36,26-50,true,true,1,,19.708,19707,0.889,9.209,226.941,260.59,74.588,81.626,35.619,46,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-53-26-395Z,maze_raw_memory_037,runs/maze/distilled/maze-2026-04-02T01-53-26-395Z,37,26-50,true,true,1,,19.669,19668,1.095,10.451,227.693,262.891,74.947,81.134,33.619,55,4208.857,4209,21
maze,raw_memory,maze-2026-04-02T01-53-50-952Z,maze_raw_memory_038,runs/maze/distilled/maze-2026-04-02T01-53-50-952Z,38,26-50,true,true,1,,19.881,19880,0.966,11.225,227.011,261.91,75.818,83.783,34.19,50,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T01-54-15-489Z,maze_raw_memory_039,runs/maze/distilled/maze-2026-04-02T01-54-15-489Z,39,26-50,true,true,1,,19.664,19662,1.293,13.145,228.197,272.902,75.898,83.181,37.143,49,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T01-54-40-050Z,maze_raw_memory_040,runs/maze/distilled/maze-2026-04-02T01-54-40-050Z,40,26-50,true,true,1,,19.66,19659,1.099,13.676,228.201,264.758,75.166,82.65,36.619,47,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T01-55-04-501Z,maze_raw_memory_041,runs/maze/distilled/maze-2026-04-02T01-55-04-501Z,41,26-50,true,true,1,,19.811,19804,0.923,11.866,227.67,262.34,74.345,82.326,33.429,42,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-55-29-050Z,maze_raw_memory_042,runs/maze/distilled/maze-2026-04-02T01-55-29-050Z,42,26-50,true,true,1,,19.681,19679,1.115,12.173,229.852,275.563,76.35,83.754,36.905,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-55-53-696Z,maze_raw_memory_043,runs/maze/distilled/maze-2026-04-02T01-55-53-696Z,43,26-50,true,true,1,,19.676,19675,1.091,10.793,228.642,273.672,76.715,83.536,37,45,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-56-18-242Z,maze_raw_memory_044,runs/maze/distilled/maze-2026-04-02T01-56-18-242Z,44,26-50,true,true,1,,19.734,19733,1.061,9.866,227.499,262.5,75.673,82.468,28.905,34,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-56-42-715Z,maze_raw_memory_045,runs/maze/distilled/maze-2026-04-02T01-56-42-715Z,45,26-50,true,true,1,,19.716,19714,1.184,15.145,228.422,259.781,74.63,81.74,29.381,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-57-07-244Z,maze_raw_memory_046,runs/maze/distilled/maze-2026-04-02T01-57-07-244Z,46,26-50,true,true,1,,19.669,19667,1.129,11.863,228.274,265.016,76.224,83.194,28.095,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-57-31-890Z,maze_raw_memory_047,runs/maze/distilled/maze-2026-04-02T01-57-31-890Z,47,26-50,true,true,1,,19.644,19643,1.113,13.775,227.761,262.48,76.643,83.845,29.571,44,4208.571,4209,21
maze,raw_memory,maze-2026-04-02T01-57-56-442Z,maze_raw_memory_048,runs/maze/distilled/maze-2026-04-02T01-57-56-442Z,48,26-50,true,true,1,,19.787,19785,1.112,10.675,228.458,264.828,75.695,81.194,28.095,31,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-58-21-045Z,maze_raw_memory_049,runs/maze/distilled/maze-2026-04-02T01-58-21-045Z,49,26-50,true,true,1,,19.699,19699,1.115,14.915,230.146,275.336,75.498,83.666,30,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-58-45-494Z,maze_raw_memory_050,runs/maze/distilled/maze-2026-04-02T01-58-45-494Z,50,26-50,true,true,1,,19.712,19711,1.084,10.816,229.856,264.414,76.09,81.633,28.19,52,4206,4206,21
maze,raw_memory,maze-2026-04-02T01-59-10-145Z,maze_raw_memory_051,runs/maze/distilled/maze-2026-04-02T01-59-10-145Z,51,51-75,true,true,1,,19.718,19716,1.072,10.54,229.494,274.516,75.867,82.272,28.667,44,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T01-59-34-851Z,maze_raw_memory_052,runs/maze/distilled/maze-2026-04-02T01-59-34-851Z,52,51-75,true,true,1,,19.872,19870,0.888,9.502,230.622,275.191,75.612,81.696,29.476,59,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T01-59-59-439Z,maze_raw_memory_053,runs/maze/distilled/maze-2026-04-02T01-59-59-439Z,53,51-75,true,true,1,,19.849,19848,1.005,12.2,227.622,262.445,76.419,83.513,29.81,44,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-00-23-994Z,maze_raw_memory_054,runs/maze/distilled/maze-2026-04-02T02-00-23-994Z,54,51-75,true,true,1,,19.541,19540,0.781,7.225,229.061,266.035,76.422,83.985,32,38,4206,4206,20
maze,raw_memory,maze-2026-04-02T02-00-48-444Z,maze_raw_memory_055,runs/maze/distilled/maze-2026-04-02T02-00-48-444Z,55,51-75,true,true,1,,19.676,19675,1.091,12.403,228.981,265.426,76.468,83.441,28.429,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-01-13-040Z,maze_raw_memory_056,runs/maze/distilled/maze-2026-04-02T02-01-13-040Z,56,51-75,true,true,1,,19.741,19740,1.017,11.641,229.754,275.602,75.481,84.167,29.619,45,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-01-37-701Z,maze_raw_memory_057,runs/maze/distilled/maze-2026-04-02T02-01-37-701Z,57,51-75,true,true,1,,19.731,19730,1.13,13.831,227.783,262.871,75.73,82.533,34.571,45,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-02-02-049Z,maze_raw_memory_058,runs/maze/distilled/maze-2026-04-02T02-02-02-049Z,58,51-75,true,true,1,,19.733,19730,0.969,10.269,230.668,275.91,76.889,83.648,28.857,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-02-26-691Z,maze_raw_memory_059,runs/maze/distilled/maze-2026-04-02T02-02-26-691Z,59,51-75,true,true,1,,19.591,19589,1.285,16.838,229.378,263.934,76.423,83.492,31,55,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-02-51-178Z,maze_raw_memory_060,runs/maze/distilled/maze-2026-04-02T02-02-51-178Z,60,51-75,true,true,1,,19.7,19699,1.078,12.256,228.927,264.918,76.483,82.233,29.952,38,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-03-15-652Z,maze_raw_memory_061,runs/maze/distilled/maze-2026-04-02T02-03-15-652Z,61,51-75,true,true,1,,19.789,19788,0.905,9.912,228.519,263.719,76.018,83.285,29.095,33,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-03-40-141Z,maze_raw_memory_062,runs/maze/distilled/maze-2026-04-02T02-03-40-141Z,62,51-75,true,true,1,,19.585,19584,1.194,14.274,231.793,275.984,76.9,83.679,28.429,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-04-04-643Z,maze_raw_memory_063,runs/maze/distilled/maze-2026-04-02T02-04-04-643Z,63,51-75,true,true,1,,19.806,19804,1.071,11.031,229.221,275.496,77.165,83.594,29.19,44,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-04-29-392Z,maze_raw_memory_064,runs/maze/distilled/maze-2026-04-02T02-04-29-392Z,64,51-75,true,true,1,,19.638,19636,1.152,10.772,227.437,262.555,76.413,82.316,29.381,46,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-04-53-896Z,maze_raw_memory_065,runs/maze/distilled/maze-2026-04-02T02-04-53-896Z,65,51-75,true,true,1,,19.634,19633,1.137,13.298,229.935,264.25,77.14,84.785,31.286,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-05-18-351Z,maze_raw_memory_066,runs/maze/distilled/maze-2026-04-02T02-05-18-351Z,66,51-75,true,true,1,,19.776,19775,1.095,12.735,230.052,265.527,76.161,84.087,28.429,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-05-42-796Z,maze_raw_memory_067,runs/maze/distilled/maze-2026-04-02T02-05-42-796Z,67,51-75,true,true,1,,19.609,19608,1.234,13.915,228.799,262.137,76.086,84.647,28.81,34,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-06-07-293Z,maze_raw_memory_068,runs/maze/distilled/maze-2026-04-02T02-06-07-293Z,68,51-75,true,true,1,,19.713,19711,1.137,11.632,230.647,276.691,77.61,85.226,29.905,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-06-31-896Z,maze_raw_memory_069,runs/maze/distilled/maze-2026-04-02T02-06-31-896Z,69,51-75,true,true,1,,19.73,19728,1.061,9.372,228.852,262.582,78.087,84.085,29,36,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-06-56-544Z,maze_raw_memory_070,runs/maze/distilled/maze-2026-04-02T02-06-56-544Z,70,51-75,true,true,1,,19.727,19726,1.086,12.443,230.171,275.27,75.99,84.649,28.762,32,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-07-21-073Z,maze_raw_memory_071,runs/maze/distilled/maze-2026-04-02T02-07-21-073Z,71,51-75,true,true,1,,19.868,19855,0.937,10.433,229.377,262.422,76.633,83.139,29.048,37,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-07-45-700Z,maze_raw_memory_072,runs/maze/distilled/maze-2026-04-02T02-07-45-700Z,72,51-75,true,true,1,,19.739,19738,1.063,11.48,231.667,276.988,76.907,83.103,29.095,43,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-08-10-294Z,maze_raw_memory_073,runs/maze/distilled/maze-2026-04-02T02-08-10-294Z,73,51-75,true,true,1,,19.585,19584,1.126,12.632,229.49,262.711,77.306,84.617,28.619,34,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-08-34-756Z,maze_raw_memory_074,runs/maze/distilled/maze-2026-04-02T02-08-34-756Z,74,51-75,true,true,1,,19.808,19807,0.972,11.266,231.07,277.762,76.964,83.486,28.857,33,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-08-59-403Z,maze_raw_memory_075,runs/maze/distilled/maze-2026-04-02T02-08-59-403Z,75,51-75,true,true,1,,19.558,19556,0.657,6.261,230.097,264.516,75.774,83.788,28.5,31,4206,4206,20
maze,raw_memory,maze-2026-04-02T02-09-23-795Z,maze_raw_memory_076,runs/maze/distilled/maze-2026-04-02T02-09-23-795Z,76,76-100,true,true,1,,19.54,19539,0.828,8.719,230.04,265.563,78.317,85.263,29.2,30,4206,4206,20
maze,raw_memory,maze-2026-04-02T02-09-48-252Z,maze_raw_memory_077,runs/maze/distilled/maze-2026-04-02T02-09-48-252Z,77,76-100,true,true,1,,19.713,19712,1.125,13.445,229.979,264.156,76.893,84.24,29.81,55,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-10-12-698Z,maze_raw_memory_078,runs/maze/distilled/maze-2026-04-02T02-10-12-698Z,78,76-100,true,true,1,,19.73,19729,1.197,14.956,229.663,263.441,76.165,84.348,28.048,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-10-37-139Z,maze_raw_memory_079,runs/maze/distilled/maze-2026-04-02T02-10-37-139Z,79,76-100,true,true,1,,19.674,19672,1.064,12.587,231.693,276.871,78.525,84.888,28,31,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-11-01-742Z,maze_raw_memory_080,runs/maze/distilled/maze-2026-04-02T02-11-01-742Z,80,76-100,true,true,1,,19.706,19704,1.066,10.497,230.505,264.328,78.223,84.622,30.381,42,4208.857,4209,21
maze,raw_memory,maze-2026-04-02T02-11-26-342Z,maze_raw_memory_081,runs/maze/distilled/maze-2026-04-02T02-11-26-342Z,81,76-100,true,true,1,,19.639,19638,1.11,13.87,232.12,277.262,77.515,85.575,29.762,37,4208.857,4209,21
maze,raw_memory,maze-2026-04-02T02-11-50-858Z,maze_raw_memory_082,runs/maze/distilled/maze-2026-04-02T02-11-50-858Z,82,76-100,true,true,1,,19.788,19787,1.011,12.785,232.063,276.977,79.702,85.507,28.619,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-12-15-348Z,maze_raw_memory_083,runs/maze/distilled/maze-2026-04-02T02-12-15-348Z,83,76-100,true,true,1,,19.829,19823,0.897,9.167,231.469,267.477,78.748,85.353,28.81,40,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-12-39-993Z,maze_raw_memory_084,runs/maze/distilled/maze-2026-04-02T02-12-39-993Z,84,76-100,true,true,1,,19.732,19731,1.106,10.423,229.642,263.969,78.356,84.834,28.571,34,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-13-04-643Z,maze_raw_memory_085,runs/maze/distilled/maze-2026-04-02T02-13-04-643Z,85,76-100,true,true,1,,19.701,19700,1.196,14.042,230.703,264.59,78.727,85.852,28.762,38,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-13-29-224Z,maze_raw_memory_086,runs/maze/distilled/maze-2026-04-02T02-13-29-224Z,86,76-100,true,true,1,,19.818,19816,1.04,12.284,231.286,276.457,78.111,84.251,30.048,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-13-53-767Z,maze_raw_memory_087,runs/maze/distilled/maze-2026-04-02T02-13-53-767Z,87,76-100,true,true,1,,19.776,19764,0.982,11.109,232.135,268.09,77.556,84.562,27.762,53,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-14-18-393Z,maze_raw_memory_088,runs/maze/distilled/maze-2026-04-02T02-14-18-393Z,88,76-100,true,true,1,,19.676,19673,1.003,9.95,231.124,266.918,78.268,85.42,31.286,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-14-42-942Z,maze_raw_memory_089,runs/maze/distilled/maze-2026-04-02T02-14-42-942Z,89,76-100,true,true,1,,19.588,19587,1.044,12.805,229.222,264.016,77.863,85.335,31.476,43,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-15-07-392Z,maze_raw_memory_090,runs/maze/distilled/maze-2026-04-02T02-15-07-392Z,90,76-100,true,true,1,,19.683,19682,1.162,14.532,231.203,265.219,77.245,84.893,29.143,45,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-15-31-932Z,maze_raw_memory_091,runs/maze/distilled/maze-2026-04-02T02-15-31-932Z,91,76-100,true,true,1,,19.741,19740,1.123,15.051,231.27,265.254,77.795,85.901,28.571,37,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-15-56-401Z,maze_raw_memory_092,runs/maze/distilled/maze-2026-04-02T02-15-56-401Z,92,76-100,true,true,1,,19.857,19844,1.045,9.842,231.074,267.031,79.576,85.958,28.667,30,4208.714,4209,21
maze,raw_memory,maze-2026-04-02T02-16-21-154Z,maze_raw_memory_093,runs/maze/distilled/maze-2026-04-02T02-16-21-154Z,93,76-100,true,true,1,,19.619,19618,1.122,12.055,233.167,279.695,78.068,85.84,29.19,45,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-16-45-691Z,maze_raw_memory_094,runs/maze/distilled/maze-2026-04-02T02-16-45-691Z,94,76-100,true,true,1,,19.713,19711,1.221,14.696,230.951,266.66,77.791,85.839,27.857,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-17-10-055Z,maze_raw_memory_095,runs/maze/distilled/maze-2026-04-02T02-17-10-055Z,95,76-100,true,true,1,,19.695,19694,0.994,11.803,233.559,279.777,77.267,85.245,29.095,39,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-17-34-639Z,maze_raw_memory_096,runs/maze/distilled/maze-2026-04-02T02-17-34-639Z,96,76-100,true,true,1,,19.68,19677,1.195,13.628,232.763,277.594,76.846,85.362,29.381,34,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-17-59-224Z,maze_raw_memory_097,runs/maze/distilled/maze-2026-04-02T02-17-59-224Z,97,76-100,true,true,1,,19.812,19811,1.162,14.967,232.238,265.695,76.94,83.63,28.571,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-18-23-745Z,maze_raw_memory_098,runs/maze/distilled/maze-2026-04-02T02-18-23-745Z,98,76-100,true,true,1,,19.575,19573,0.725,7.652,230.401,276.234,78.56,85.792,29.35,35,4206,4206,20
maze,raw_memory,maze-2026-04-02T02-18-48-330Z,maze_raw_memory_099,runs/maze/distilled/maze-2026-04-02T02-18-48-330Z,99,76-100,true,true,1,,19.813,19812,0.986,9.876,231.223,265.617,78.166,85.344,31.762,48,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-19-13-031Z,maze_raw_memory_100,runs/maze/distilled/maze-2026-04-02T02-19-13-031Z,100,76-100,true,true,1,,19.698,19697,0.904,9.551,231.588,268.168,78.816,88.038,27.333,37,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-19-37-591Z,maze_raw_memory_101,runs/maze/distilled/maze-2026-04-02T02-19-37-591Z,101,101-125,true,true,1,,19.738,19737,1.108,13.067,232.74,267.121,78.146,86.69,31.095,44,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-20-02-119Z,maze_raw_memory_102,runs/maze/distilled/maze-2026-04-02T02-20-02-119Z,102,101-125,true,true,1,,19.63,19617,0.748,6.847,232.34,279.031,77.445,83.845,28.3,35,4206,4206,20
maze,raw_memory,maze-2026-04-02T02-20-26-550Z,maze_raw_memory_103,runs/maze/distilled/maze-2026-04-02T02-20-26-550Z,103,101-125,true,true,1,,19.691,19690,1.076,11.848,232.247,267.699,78.741,86.394,28.952,37,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-20-51-193Z,maze_raw_memory_104,runs/maze/distilled/maze-2026-04-02T02-20-51-193Z,104,101-125,true,true,1,,19.632,19630,1.215,11.195,230.638,264.965,78.888,84.983,31.81,44,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-21-15-736Z,maze_raw_memory_105,runs/maze/distilled/maze-2026-04-02T02-21-15-736Z,105,101-125,true,true,1,,19.766,19765,0.883,10.361,231.841,265.238,78.229,85.873,28.238,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-21-40-209Z,maze_raw_memory_106,runs/maze/distilled/maze-2026-04-02T02-21-40-209Z,106,101-125,true,true,1,,19.894,19879,0.9,8.407,230.946,265.309,79.021,85.895,28,31,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-22-04-892Z,maze_raw_memory_107,runs/maze/distilled/maze-2026-04-02T02-22-04-892Z,107,101-125,true,true,1,,19.655,19654,1.133,12.582,231.43,266.613,78.563,85.973,34.762,52,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-22-29-493Z,maze_raw_memory_108,runs/maze/distilled/maze-2026-04-02T02-22-29-493Z,108,101-125,true,true,1,,19.681,19680,1.179,12.734,233.178,266.887,77.92,86.092,28.81,42,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-22-54-101Z,maze_raw_memory_109,runs/maze/distilled/maze-2026-04-02T02-22-54-101Z,109,101-125,true,true,1,,19.857,19856,0.882,11.242,231.472,264.961,78.378,86.384,29.286,35,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-23-18-809Z,maze_raw_memory_110,runs/maze/distilled/maze-2026-04-02T02-23-18-809Z,110,101-125,true,true,1,,19.812,19810,1.089,14.009,233.014,266.891,77.426,84.463,26.905,36,4206.143,4209,21
maze,raw_memory,maze-2026-04-02T02-23-43-351Z,maze_raw_memory_111,runs/maze/distilled/maze-2026-04-02T02-23-43-351Z,111,101-125,true,true,1,,19.82,19817,0.819,9.025,231.224,266.063,79.277,85.617,29.333,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-24-07-991Z,maze_raw_memory_112,runs/maze/distilled/maze-2026-04-02T02-24-07-991Z,112,101-125,true,true,1,,19.618,19617,1.241,14.291,234.211,281.063,80.104,87.228,28.714,33,4208.857,4209,21
maze,raw_memory,maze-2026-04-02T02-24-32-591Z,maze_raw_memory_113,runs/maze/distilled/maze-2026-04-02T02-24-32-591Z,113,101-125,true,true,1,,19.608,19607,1.309,14.456,231.687,278.891,78.003,85.373,27.667,39,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-24-57-197Z,maze_raw_memory_114,runs/maze/distilled/maze-2026-04-02T02-24-57-197Z,114,101-125,true,true,1,,19.622,19621,1.149,12.59,231.395,265.004,77.868,84.658,29.143,36,4208.857,4209,21
maze,raw_memory,maze-2026-04-02T02-25-21-733Z,maze_raw_memory_115,runs/maze/distilled/maze-2026-04-02T02-25-21-733Z,115,101-125,true,true,1,,19.667,19666,1.096,13.049,232.802,266.547,78.849,86.245,29.238,35,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-25-46-272Z,maze_raw_memory_116,runs/maze/distilled/maze-2026-04-02T02-25-46-272Z,116,101-125,true,true,1,,19.879,19877,0.893,9.437,231.883,266.656,80.304,87.936,31.476,37,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-26-10-996Z,maze_raw_memory_117,runs/maze/distilled/maze-2026-04-02T02-26-10-996Z,117,101-125,true,true,1,,19.874,19873,1.147,13.819,233.669,280.191,78.938,85.504,24.143,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-26-35-544Z,maze_raw_memory_118,runs/maze/distilled/maze-2026-04-02T02-26-35-544Z,118,101-125,true,true,1,,19.613,19611,1.192,14.252,233.544,280.199,78.59,85.121,30.571,52,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-27-00-103Z,maze_raw_memory_119,runs/maze/distilled/maze-2026-04-02T02-27-00-103Z,119,101-125,true,true,1,,19.84,19838,0.957,8.922,232.445,265.75,80.56,86.285,23.476,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-27-24-891Z,maze_raw_memory_120,runs/maze/distilled/maze-2026-04-02T02-27-24-891Z,120,101-125,true,true,1,,19.667,19665,1.022,10.574,232.038,267.129,80.846,87.537,28.048,30,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-27-49-493Z,maze_raw_memory_121,runs/maze/distilled/maze-2026-04-02T02-27-49-493Z,121,101-125,true,true,1,,19.853,19852,1.022,10.126,234.27,280.953,79.192,86.058,29.714,38,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-28-14-225Z,maze_raw_memory_122,runs/maze/distilled/maze-2026-04-02T02-28-14-225Z,122,101-125,true,true,1,,19.845,19833,0.925,10.55,232.112,266.391,79.41,86.566,28.857,33,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-28-38-969Z,maze_raw_memory_123,runs/maze/distilled/maze-2026-04-02T02-28-38-969Z,123,101-125,true,true,1,,19.85,19849,0.959,10.554,231.684,265.566,78.328,86.253,28.81,33,4206.286,4209,21
maze,raw_memory,maze-2026-04-02T02-29-03-566Z,maze_raw_memory_124,runs/maze/distilled/maze-2026-04-02T02-29-03-566Z,124,101-125,true,true,1,,19.929,19928,0.909,9.805,234.058,269.141,78.799,86.064,30.476,41,4206,4206,21
maze,raw_memory,maze-2026-04-02T02-29-28-181Z,maze_raw_memory_125,runs/maze/distilled/maze-2026-04-02T02-29-28-181Z,125,101-125,true,true,1,,19.75,19737,1.007,9.071,231.627,265.625,80.761,87.223,30.524,38,4206,4206,21
